State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
OR,2020,June,12 month-ending,Cocaine (T40.5),70,100,0.073886426,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,72
OR,2020,June,12 month-ending,Methadone (T40.3),30,100,0.073886426,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,31
OR,2020,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",407,100,0.073886426,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,417
OR,2020,June,12 month-ending,Number of Drug Overdose Deaths,701,100,0.073886426,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,718
OR,2020,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",141,100,0.073886426,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,145
OR,2020,June,12 month-ending,Psychostimulants with abuse potential (T43.6),324,100,0.073886426,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,333
OR,2020,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),122,100,0.073886426,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,126
OR,2020,June,12 month-ending,Percent with drugs specified,98.57346648,100,0.073886426,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,
OR,2020,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",264,100,0.073886426,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,271
OR,2020,June,12 month-ending,Number of Deaths,37896,100,0.073886426,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,
OR,2020,June,12 month-ending,Heroin (T40.1),172,100,0.073886426,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,177
OR,2020,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",148,100,0.073886426,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,152
OR,2020,March,12 month-ending,Heroin (T40.1),165,100,0.071890726,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,170
OR,2020,March,12 month-ending,Number of Drug Overdose Deaths,633,100,0.071890726,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,649
OR,2020,March,12 month-ending,Number of Deaths,37557,100,0.071890726,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,
OR,2020,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),109,100,0.071890726,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,112
OR,2020,March,12 month-ending,Percent with drugs specified,98.26224329,100,0.071890726,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,
OR,2020,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",98,100,0.071890726,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,101
OR,2020,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",346,100,0.071890726,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,355
OR,2020,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",134,100,0.071890726,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,138
OR,2020,March,12 month-ending,Methadone (T40.3),32,100,0.071890726,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,33
OR,2020,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",217,100,0.071890726,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,223
OR,2020,March,12 month-ending,Cocaine (T40.5),62,100,0.071890726,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,64
OR,2020,March,12 month-ending,Psychostimulants with abuse potential (T43.6),290,100,0.071890726,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,298
OR,2020,May,12 month-ending,Cocaine (T40.5),69,100,0.074083874,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,71
OR,2020,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",397,100,0.074083874,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,407
OR,2020,May,12 month-ending,Methadone (T40.3),34,100,0.074083874,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,35
OR,2020,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),119,100,0.074083874,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,123
OR,2020,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",255,100,0.074083874,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,262
OR,2020,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",142,100,0.074083874,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,146
OR,2020,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",134,100,0.074083874,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,138
OR,2020,May,12 month-ending,Number of Drug Overdose Deaths,701,100,0.074083874,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,718
OR,2020,May,12 month-ending,Number of Deaths,37795,100,0.074083874,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,
OR,2020,May,12 month-ending,Psychostimulants with abuse potential (T43.6),320,100,0.074083874,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,329
OR,2020,May,12 month-ending,Heroin (T40.1),173,100,0.074083874,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,178
OR,2020,May,12 month-ending,Percent with drugs specified,98.57346648,100,0.074083874,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,
OR,2020,November,12 month-ending,Methadone (T40.3),36,100,0.070993915,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,37
OR,2020,November,12 month-ending,Psychostimulants with abuse potential (T43.6),356,100,0.070993915,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,366
OR,2020,November,12 month-ending,Number of Drug Overdose Deaths,787,100,0.070993915,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,806
OR,2020,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),110,100,0.070993915,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,113
OR,2020,November,12 month-ending,Percent with drugs specified,98.72935197,100,0.070993915,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,
OR,2020,November,12 month-ending,Number of Deaths,39440,100,0.070993915,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,
OR,2020,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",135,100,0.070993915,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,139
OR,2020,November,12 month-ending,Heroin (T40.1),202,100,0.070993915,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,208
OR,2020,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",321,100,0.070993915,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,329
OR,2020,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",487,100,0.070993915,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,499
OR,2020,November,12 month-ending,Cocaine (T40.5),64,100,0.070993915,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,66
OR,2020,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",220,100,0.070993915,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,226
OR,2020,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",310,100,0.071875963,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,318
OR,2020,October,12 month-ending,Heroin (T40.1),192,100,0.071875963,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,198
OR,2020,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",208,100,0.071875963,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,213
OR,2020,October,12 month-ending,Psychostimulants with abuse potential (T43.6),341,100,0.071875963,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,350
OR,2020,October,12 month-ending,Number of Drug Overdose Deaths,763,100,0.071875963,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,782
OR,2020,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),114,100,0.071875963,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,117
OR,2020,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",137,100,0.071875963,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,141
OR,2020,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",467,100,0.071875963,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,479
OR,2020,October,12 month-ending,Methadone (T40.3),35,100,0.071875963,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,36
OR,2020,October,12 month-ending,Number of Deaths,38956,100,0.071875963,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,
OR,2020,October,12 month-ending,Percent with drugs specified,98.55832241,100,0.071875963,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,
OR,2020,October,12 month-ending,Cocaine (T40.5),64,100,0.071875963,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,66
OR,2020,September,12 month-ending,Heroin (T40.1),180,100,0.072142636,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,186
OR,2020,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",443,100,0.072142636,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,454
OR,2020,September,12 month-ending,Percent with drugs specified,98.65771812,100,0.072142636,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,
OR,2020,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",197,100,0.072142636,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,202
OR,2020,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",293,100,0.072142636,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,300
OR,2020,September,12 month-ending,Psychostimulants with abuse potential (T43.6),337,100,0.072142636,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,346
OR,2020,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",130,100,0.072142636,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,134
OR,2020,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),112,100,0.072142636,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,115
OR,2020,September,12 month-ending,Cocaine (T40.5),65,100,0.072142636,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,67
OR,2020,September,12 month-ending,Number of Deaths,38812,100,0.072142636,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,
OR,2020,September,12 month-ending,Number of Drug Overdose Deaths,745,100,0.072142636,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,763
OR,2020,September,12 month-ending,Methadone (T40.3),29,100,0.072142636,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,30
PA,2020,April,12 month-ending,Percent with drugs specified,83.84762715,100,0.179297241,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,April,12 month-ending,Number of Drug Overdose Deaths,4699,100,0.179297241,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,4841
PA,2020,April,12 month-ending,Number of Deaths,139991,100,0.179297241,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,August,12 month-ending,Percent with drugs specified,85.07492114,100,0.233651301,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,August,12 month-ending,Number of Deaths,145088,100,0.233651301,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,August,12 month-ending,Number of Drug Overdose Deaths,5072,100,0.233651301,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,5240
PA,2020,December,12 month-ending,Percent with drugs specified,86.13364233,100,0.225400677,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,December,12 month-ending,Number of Deaths,156610,100,0.225400677,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,December,12 month-ending,Number of Drug Overdose Deaths,5178,100,0.225400677,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,5347
PA,2020,February,12 month-ending,Number of Drug Overdose Deaths,4552,100,0.169417865,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,4687
PA,2020,February,12 month-ending,Number of Deaths,135759,100,0.169417865,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,February,12 month-ending,Percent with drugs specified,82.8427065,100,0.169417865,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,January,12 month-ending,Number of Drug Overdose Deaths,4483,100,0.160309686,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,4613
PA,2020,January,12 month-ending,Number of Deaths,135363,100,0.160309686,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,January,12 month-ending,Percent with drugs specified,82.73477582,100,0.160309686,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,July,12 month-ending,Percent with drugs specified,84.65051628,100,0.222451681,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,July,12 month-ending,Number of Deaths,144301,100,0.222451681,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,July,12 month-ending,Number of Drug Overdose Deaths,5036,100,0.222451681,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,5200
PA,2020,June,12 month-ending,Number of Drug Overdose Deaths,4928,100,0.202172307,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,5083
PA,2020,June,12 month-ending,Percent with drugs specified,84.29383117,100,0.202172307,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,June,12 month-ending,Number of Deaths,143442,100,0.202172307,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,March,12 month-ending,Number of Drug Overdose Deaths,4595,100,0.178300399,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,4733
PA,2020,March,12 month-ending,Number of Deaths,135726,100,0.178300399,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,March,12 month-ending,Percent with drugs specified,82.93797606,100,0.178300399,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,May,12 month-ending,Number of Drug Overdose Deaths,4824,100,0.184193017,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,4971
PA,2020,May,12 month-ending,Number of Deaths,142785,100,0.184193017,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,May,12 month-ending,Percent with drugs specified,84.14179104,100,0.184193017,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,November,12 month-ending,Number of Drug Overdose Deaths,5199,100,0.22796251,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,5370
PA,2020,November,12 month-ending,Percent with drugs specified,85.93960377,100,0.22796251,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,November,12 month-ending,Number of Deaths,149586,100,0.22796251,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,October,12 month-ending,Number of Drug Overdose Deaths,5172,100,0.23439789,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,5344
PA,2020,October,12 month-ending,Number of Deaths,146759,100,0.23439789,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,October,12 month-ending,Percent with drugs specified,85.49883991,100,0.23439789,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,September,12 month-ending,Percent with drugs specified,85.57001359,100,0.233582442,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,September,12 month-ending,Number of Deaths,145987,100,0.233582442,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2020,September,12 month-ending,Number of Drug Overdose Deaths,5149,100,0.233582442,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,5320
RI,2020,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),45,100,0.21068059,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,47
RI,2020,April,12 month-ending,Percent with drugs specified,99.41176471,100,0.21068059,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",277,100,0.21068059,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,286
RI,2020,April,12 month-ending,Heroin (T40.1),14,100,0.21068059,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,15
RI,2020,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",271,100,0.21068059,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,280
RI,2020,April,12 month-ending,Methadone (T40.3),37,100,0.21068059,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,39
RI,2020,April,12 month-ending,Cocaine (T40.5),157,100,0.21068059,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,163
RI,2020,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",79,100,0.21068059,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,82
RI,2020,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",237,100,0.21068059,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,245
RI,2020,April,12 month-ending,Number of Drug Overdose Deaths,340,100,0.21068059,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,351
RI,2020,April,12 month-ending,Psychostimulants with abuse potential (T43.6),23,100,0.21068059,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,24
RI,2020,April,12 month-ending,Number of Deaths,10917,100,0.21068059,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,August,12 month-ending,Heroin (T40.1),10,100,0.182450043,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,11
RI,2020,August,12 month-ending,Percent with drugs specified,99.46808511,100,0.182450043,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,August,12 month-ending,Number of Deaths,11510,100,0.182450043,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",313,100,0.182450043,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,323
RI,2020,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",308,100,0.182450043,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,318
RI,2020,August,12 month-ending,Cocaine (T40.5),175,100,0.182450043,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,181
RI,2020,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",89,100,0.182450043,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,92
RI,2020,August,12 month-ending,Number of Drug Overdose Deaths,376,100,0.182450043,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,388
RI,2020,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",270,100,0.182450043,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,279
RI,2020,August,12 month-ending,Methadone (T40.3),45,100,0.182450043,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,47
RI,2020,August,12 month-ending,Psychostimulants with abuse potential (T43.6),34,100,0.182450043,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,36
RI,2020,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),49,100,0.182450043,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,51
RI,2020,December,12 month-ending,Methadone (T40.3),50,100,0.016447368,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,51
RI,2020,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),44,100,0.016447368,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,45
RI,2020,December,12 month-ending,Percent with drugs specified,99.74811083,100,0.016447368,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,December,12 month-ending,Psychostimulants with abuse potential (T43.6),35,100,0.016447368,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,36
RI,2020,December,12 month-ending,Cocaine (T40.5),186,100,0.016447368,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,190
RI,2020,December,12 month-ending,Number of Deaths,12160,100,0.016447368,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",291,100,0.016447368,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,297
RI,2020,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",329,100,0.016447368,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,336
RI,2020,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",89,100,0.016447368,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,91
RI,2020,December,12 month-ending,Heroin (T40.1),,100,0.016447368,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
RI,2020,December,12 month-ending,Number of Drug Overdose Deaths,397,100,0.016447368,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,406
RI,2020,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",330,100,0.016447368,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,337
RI,2020,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",227,100,0.207880563,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,235
RI,2020,February,12 month-ending,Heroin (T40.1),17,100,0.207880563,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,18
RI,2020,February,12 month-ending,Number of Drug Overdose Deaths,326,100,0.207880563,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,337
RI,2020,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",69,100,0.207880563,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,72
RI,2020,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),42,100,0.207880563,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,44
RI,2020,February,12 month-ending,Psychostimulants with abuse potential (T43.6),22,100,0.207880563,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,23
RI,2020,February,12 month-ending,Number of Deaths,10583,100,0.207880563,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",255,100,0.207880563,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,264
RI,2020,February,12 month-ending,Percent with drugs specified,99.38650307,100,0.207880563,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,February,12 month-ending,Cocaine (T40.5),153,100,0.207880563,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,159
RI,2020,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",263,100,0.207880563,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,272
RI,2020,February,12 month-ending,Methadone (T40.3),30,100,0.207880563,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,32
RI,2020,January,12 month-ending,Number of Drug Overdose Deaths,318,100,0.209205021,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,329
RI,2020,January,12 month-ending,Cocaine (T40.5),149,100,0.209205021,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,155
RI,2020,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",255,100,0.209205021,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,264
RI,2020,January,12 month-ending,Heroin (T40.1),18,100,0.209205021,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,19
RI,2020,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",217,100,0.209205021,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,224
RI,2020,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",67,100,0.209205021,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,70
RI,2020,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),41,100,0.209205021,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,43
RI,2020,January,12 month-ending,Methadone (T40.3),29,100,0.209205021,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,31
RI,2020,January,12 month-ending,Psychostimulants with abuse potential (T43.6),21,100,0.209205021,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,22
RI,2020,January,12 month-ending,Number of Deaths,10516,100,0.209205021,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,January,12 month-ending,Percent with drugs specified,99.05660377,100,0.209205021,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",246,100,0.209205021,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,254
RI,2020,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",82,100,0.20026121,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,85
RI,2020,July,12 month-ending,Cocaine (T40.5),169,100,0.20026121,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,175
RI,2020,July,12 month-ending,Psychostimulants with abuse potential (T43.6),32,100,0.20026121,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,34
RI,2020,July,12 month-ending,Percent with drugs specified,99.72144847,100,0.20026121,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,July,12 month-ending,Methadone (T40.3),43,100,0.20026121,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,45
RI,2020,July,12 month-ending,Number of Deaths,11485,100,0.20026121,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2020,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),43,100,0.20026121,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,45
RI,2020,July,12 month-ending,Heroin (T40.1),10,100,0.20026121,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,11
RI,2020,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",297,100,0.20026121,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,307
RI,2020,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",303,100,0.20026121,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,313
RI,2020,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",263,100,0.20026121,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,272
RI,2020,July,12 month-ending,Number of Drug Overdose Deaths,359,100,0.20026121,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,371
RI,2020,June,12 month-ending,Cocaine (T40.5),161,100,0.199687446,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,167
